session_id,day,arm,purchased,order_value,refunded,support_contact
23509,7,treatment,0,,0,0
23510,7,treatment,0,,0,0
23511,7,treatment,0,,0,0
23512,7,treatment,0,,0,0
23513,7,control,0,,0,0
23514,7,control,0,,0,0
23515,7,treatment,0,,0,0
23516,7,control,0,,0,0
23517,7,control,0,,0,0
23518,7,control,0,,0,0
23519,7,treatment,0,,0,0
23520,7,treatment,0,,0,0
23521,7,treatment,0,,0,0
23522,7,control,0,,0,0
23523,7,treatment,0,,0,0
23524,7,control,0,,0,0
23525,7,control,0,,0,0
23526,7,treatment,0,,0,0
23527,7,treatment,0,,0,0
23528,7,control,0,,0,0
23529,7,control,0,,0,0
23530,7,treatment,0,,0,1
23531,7,control,0,,0,0
23532,7,treatment,0,,0,0
23533,7,treatment,0,,0,0
23534,7,control,0,,0,0
23535,7,treatment,0,,0,0
23536,7,treatment,0,,0,0
23537,7,control,0,,0,0
23538,7,treatment,0,,0,0
23539,7,treatment,0,,0,0
23540,7,control,0,,0,0
23541,7,control,1,59.98,0,0
23542,7,control,0,,0,0
23543,7,control,0,,0,0
23544,7,treatment,0,,0,0
23545,7,control,0,,0,0
23546,7,control,0,,0,0
23547,7,treatment,0,,0,0
23548,7,treatment,0,,0,0
23549,7,control,0,,0,0
23550,7,treatment,0,,0,0
23551,7,control,0,,0,0
23552,7,control,0,,0,0
23553,7,treatment,0,,0,0
23554,7,treatment,0,,0,0
23555,7,control,0,,0,1
23556,7,control,0,,0,0
23557,7,control,0,,0,0
23558,7,treatment,0,,0,0
23559,7,control,0,,0,0
23560,7,treatment,0,,0,0
23561,7,control,0,,0,0
23562,7,control,0,,0,0
23563,7,treatment,0,,0,0
23564,7,treatment,0,,0,0
23565,7,control,0,,0,0
23566,7,treatment,0,,0,1
23567,7,treatment,0,,0,0
23568,7,treatment,0,,0,0
23569,7,treatment,0,,0,0
23570,7,control,1,40.04,0,0
23571,7,treatment,0,,0,0
23572,7,control,0,,0,0
23573,7,control,0,,0,0
23574,7,treatment,1,85.58,0,0
23575,7,control,0,,0,0
23576,7,control,0,,0,0
23577,7,control,0,,0,1
23578,7,control,0,,0,0
23579,7,treatment,0,,0,0
23580,7,control,0,,0,0
23581,7,control,0,,0,0
23582,7,control,0,,0,0
23583,7,treatment,0,,0,0
23584,7,control,0,,0,0
23585,7,control,0,,0,0
23586,7,treatment,0,,0,0
23587,7,treatment,0,,0,0
23588,7,treatment,0,,0,0
23589,7,control,0,,0,0
23590,7,treatment,0,,0,0
23591,7,control,0,,0,0
23592,7,control,0,,0,0
23593,7,control,0,,0,0
23594,7,control,0,,0,0
23595,7,control,0,,0,0
23596,7,control,0,,0,0
23597,7,control,1,62.51,0,0
23598,7,control,0,,0,0
23599,7,treatment,0,,0,0
23600,7,control,0,,0,0
23601,7,treatment,0,,0,0
23602,7,control,0,,0,0
23603,7,treatment,0,,0,0
23604,7,treatment,0,,0,0
23605,7,treatment,1,70.49,0,0
23606,7,treatment,0,,0,0
23607,7,treatment,0,,0,0
23608,7,treatment,0,,0,0
23609,7,treatment,0,,0,0
23610,7,control,0,,0,0
23611,7,control,0,,0,0
23612,7,control,0,,0,0
23613,7,control,0,,0,0
23614,7,control,0,,0,0
23615,7,treatment,1,83.17,0,0
23616,7,control,1,15.36,0,0
23617,7,control,0,,0,0
23618,7,treatment,0,,0,0
23619,7,control,0,,0,0
23620,7,treatment,0,,0,0
23621,7,control,0,,0,0
23622,7,treatment,0,,0,0
23623,7,treatment,0,,0,0
23624,7,control,0,,0,0
23625,7,treatment,0,,0,0
23626,7,control,1,79.08,0,0
23627,7,control,0,,0,1
23628,7,control,1,68.72,0,0
23629,7,control,0,,0,1
23630,7,control,0,,0,0
23631,7,control,0,,0,0
23632,7,treatment,0,,0,0
23633,7,treatment,1,36.76,0,0
23634,7,treatment,0,,0,0
23635,7,treatment,0,,0,0
23636,7,treatment,0,,0,0
23637,7,treatment,0,,0,0
23638,7,treatment,0,,0,0
23639,7,control,1,85.57,0,0
23640,7,treatment,0,,0,0
23641,7,treatment,0,,0,0
23642,7,treatment,0,,0,0
23643,7,control,0,,0,0
23644,7,treatment,0,,0,0
23645,7,control,0,,0,0
23646,7,control,0,,0,0
23647,7,control,1,99.05,0,0
23648,7,control,0,,0,0
23649,7,control,0,,0,0
23650,7,control,0,,0,0
23651,7,treatment,0,,0,0
23652,7,treatment,1,42.28,0,0
23653,7,control,0,,0,0
23654,7,treatment,0,,0,0
23655,7,control,0,,0,0
23656,7,treatment,0,,0,0
23657,7,control,0,,0,0
23658,7,control,0,,0,0
23659,7,control,0,,0,1
23660,7,control,0,,0,0
23661,7,treatment,0,,0,0
23662,7,control,0,,0,0
23663,7,control,1,75.11,0,0
23664,7,control,0,,0,0
23665,7,treatment,0,,0,0
23666,7,control,0,,0,0
23667,7,treatment,0,,0,0
23668,7,treatment,1,56.35,0,0
23669,7,treatment,0,,0,0
23670,7,treatment,0,,0,0
23671,7,treatment,0,,0,0
23672,7,treatment,0,,0,0
23673,7,control,0,,0,0
23674,7,treatment,0,,0,0
23675,7,control,0,,0,0
23676,7,control,0,,0,0
23677,7,treatment,0,,0,0
23678,7,control,0,,0,0
23679,7,control,0,,0,0
23680,7,control,0,,0,0
23681,7,control,1,57.01,0,0
23682,7,control,0,,0,0
23683,7,treatment,0,,0,0
23684,7,control,0,,0,0
23685,7,treatment,0,,0,0
23686,7,treatment,0,,0,0
23687,7,control,0,,0,0
23688,7,treatment,0,,0,0
23689,7,treatment,0,,0,0
23690,7,treatment,0,,0,0
23691,7,treatment,0,,0,0
23692,7,treatment,1,36.85,0,0
23693,7,treatment,0,,0,0
23694,7,control,0,,0,0
23695,7,treatment,0,,0,0
23696,7,treatment,0,,0,0
23697,7,control,0,,0,0
23698,7,control,0,,0,0
23699,7,control,0,,0,1
23700,7,control,0,,0,0
23701,7,control,0,,0,0
23702,7,treatment,1,98.63,0,0
23703,7,treatment,0,,0,0
23704,7,treatment,0,,0,0
23705,7,control,0,,0,1
23706,7,control,0,,0,0
23707,7,treatment,0,,0,0
23708,7,treatment,0,,0,0
23709,7,control,0,,0,0
23710,7,treatment,0,,0,0
23711,7,treatment,0,,0,0
23712,7,treatment,0,,0,1
23713,7,treatment,0,,0,0
23714,7,treatment,0,,0,0
23715,7,treatment,0,,0,0
23716,7,treatment,0,,0,0
23717,7,control,0,,0,0
23718,7,control,0,,0,0
23719,7,treatment,0,,0,0
23720,7,treatment,0,,0,0
23721,7,control,0,,0,0
23722,7,treatment,0,,0,0
23723,7,treatment,0,,0,0
23724,7,treatment,0,,0,0
23725,7,control,0,,0,0
23726,7,control,0,,0,0
23727,7,control,0,,0,0
23728,7,treatment,0,,0,0
23729,7,treatment,0,,0,0
23730,7,treatment,1,75.89,0,0
23731,7,control,0,,0,0
23732,7,control,0,,0,0
23733,7,control,1,90.36,0,0
23734,7,control,0,,0,0
23735,7,treatment,0,,0,0
23736,7,control,0,,0,0
23737,7,treatment,0,,0,0
23738,7,treatment,0,,0,0
23739,7,treatment,0,,0,0
23740,7,control,0,,0,0
23741,7,control,0,,0,0
23742,7,control,1,75.66,0,0
23743,7,treatment,0,,0,0
23744,7,control,0,,0,0
23745,7,treatment,0,,0,0
23746,7,treatment,0,,0,0
23747,7,control,0,,0,0
23748,7,control,0,,0,0
23749,7,treatment,0,,0,0
23750,7,treatment,0,,0,0
23751,7,treatment,0,,0,0
23752,7,treatment,0,,0,0
23753,7,treatment,0,,0,0
23754,7,treatment,0,,0,0
23755,7,control,0,,0,0
23756,7,control,0,,0,0
23757,7,control,0,,0,0
23758,7,control,0,,0,0
23759,7,treatment,0,,0,0
23760,7,control,0,,0,0
23761,7,control,0,,0,0
23762,7,treatment,0,,0,0
23763,7,treatment,0,,0,0
23764,7,control,0,,0,0
23765,7,control,0,,0,0
23766,7,control,0,,0,0
23767,7,treatment,0,,0,0
23768,7,control,0,,0,0
23769,7,control,0,,0,0
23770,7,treatment,0,,0,0
23771,7,treatment,0,,0,0
23772,7,control,0,,0,0
23773,7,control,0,,0,0
23774,7,treatment,0,,0,0
23775,7,control,0,,0,0
23776,7,treatment,0,,0,0
23777,7,treatment,0,,0,0
23778,7,control,0,,0,0
23779,7,treatment,0,,0,1
23780,7,treatment,0,,0,0
23781,7,control,0,,0,0
23782,7,control,0,,0,0
23783,7,treatment,0,,0,0
23784,7,control,0,,0,0
23785,7,treatment,1,69.27,0,0
23786,7,control,0,,0,0
23787,7,control,0,,0,0
23788,7,treatment,0,,0,0
23789,7,treatment,1,74.73,0,0
23790,7,control,1,73.42,0,0
23791,7,treatment,0,,0,0
23792,7,treatment,0,,0,0
23793,7,control,0,,0,0
23794,7,control,0,,0,0
23795,7,treatment,0,,0,0
23796,7,treatment,0,,0,0
23797,7,treatment,0,,0,0
23798,7,control,0,,0,0
23799,7,control,0,,0,0
23800,7,treatment,0,,0,0
23801,7,treatment,0,,0,0
23802,7,control,1,102.92,0,0
23803,7,control,0,,0,0
23804,7,control,0,,0,0
23805,7,treatment,0,,0,0
23806,7,control,0,,0,0
23807,7,control,0,,0,0
23808,7,control,0,,0,0
23809,7,control,0,,0,0
23810,7,control,0,,0,0
23811,7,control,0,,0,0
23812,7,treatment,1,71.14,0,0
23813,7,treatment,0,,0,0
23814,7,control,0,,0,0
23815,7,treatment,0,,0,0
23816,7,control,1,95.94,0,0
23817,7,treatment,0,,0,0
23818,7,treatment,0,,0,0
23819,7,treatment,0,,0,0
23820,7,treatment,0,,0,0
23821,7,treatment,0,,0,0
23822,7,treatment,0,,0,0
23823,7,treatment,1,63.25,0,0
23824,7,treatment,0,,0,0
23825,7,treatment,0,,0,0
23826,7,treatment,0,,0,0
23827,7,control,0,,0,0
23828,7,treatment,0,,0,0
23829,7,control,0,,0,0
23830,7,treatment,0,,0,0
23831,7,treatment,0,,0,0
23832,7,treatment,0,,0,0
23833,7,treatment,0,,0,0
23834,7,treatment,0,,0,0
23835,7,control,0,,0,0
23836,7,control,0,,0,0
23837,7,treatment,0,,0,0
23838,7,treatment,0,,0,0
23839,7,treatment,0,,0,0
23840,7,control,0,,0,0
23841,7,control,0,,0,0
23842,7,treatment,0,,0,0
23843,7,treatment,0,,0,0
23844,7,treatment,0,,0,0
23845,7,control,0,,0,0
23846,7,treatment,0,,0,0
23847,7,treatment,0,,0,0
23848,7,control,0,,0,0
23849,7,treatment,0,,0,0
23850,7,treatment,0,,0,0
23851,7,control,0,,0,1
23852,7,treatment,0,,0,0
23853,7,control,1,77.32,0,1
23854,7,control,0,,0,0
23855,7,treatment,0,,0,0
23856,7,treatment,0,,0,0
23857,7,treatment,0,,0,0
23858,7,treatment,0,,0,0
23859,7,treatment,0,,0,0
23860,7,control,0,,0,0
23861,7,treatment,0,,0,0
23862,7,treatment,0,,0,0
23863,7,control,0,,0,0
23864,7,control,0,,0,0
23865,7,control,0,,0,0
23866,7,treatment,1,83.57,0,0
23867,7,control,0,,0,0
23868,7,treatment,0,,0,0
23869,7,control,0,,0,0
23870,7,control,0,,0,0
23871,7,treatment,0,,0,0
23872,7,treatment,0,,0,0
23873,7,control,0,,0,0
23874,7,treatment,0,,0,0
23875,7,treatment,0,,0,0
23876,7,control,0,,0,0
23877,7,treatment,0,,0,0
23878,7,treatment,0,,0,0
23879,7,control,0,,0,0
23880,7,control,0,,0,0
23881,7,treatment,0,,0,0
23882,7,control,0,,0,1
23883,7,treatment,0,,0,0
23884,7,treatment,0,,0,0
23885,7,treatment,0,,0,0
23886,7,control,0,,0,0
23887,7,control,0,,0,0
23888,7,control,1,91.17,0,0
23889,7,treatment,0,,0,0
23890,7,control,0,,0,0
23891,7,treatment,0,,0,0
23892,7,treatment,0,,0,0
23893,7,treatment,1,57.7,0,0
23894,7,control,0,,0,0
23895,7,control,0,,0,0
23896,7,treatment,0,,0,0
23897,7,treatment,1,58.53,0,0
23898,7,control,0,,0,0
23899,7,control,0,,0,0
23900,7,control,0,,0,0
23901,7,treatment,0,,0,0
23902,7,treatment,0,,0,0
23903,7,treatment,0,,0,0
23904,7,treatment,0,,0,0
23905,7,control,0,,0,0
23906,7,control,0,,0,0
23907,7,control,0,,0,0
23908,7,control,0,,0,0
23909,7,control,0,,0,0
23910,7,control,0,,0,0
23911,7,control,0,,0,0
23912,7,control,0,,0,0
23913,7,treatment,0,,0,0
23914,7,treatment,0,,0,0
23915,7,control,0,,0,0
23916,7,treatment,0,,0,0
23917,7,treatment,0,,0,0
23918,7,treatment,0,,0,0
23919,7,control,0,,0,0
23920,7,control,0,,0,0
23921,7,treatment,0,,0,0
23922,7,control,0,,0,0
23923,7,treatment,0,,0,0
23924,7,control,0,,0,0
23925,7,control,0,,0,0
23926,7,control,0,,0,0
23927,7,treatment,0,,0,0
23928,7,treatment,0,,0,0
23929,7,control,0,,0,0
23930,7,treatment,0,,0,0
23931,7,treatment,1,106.77,1,0
23932,7,treatment,0,,0,0
23933,7,control,0,,0,0
23934,7,treatment,0,,0,1
23935,7,treatment,0,,0,0
23936,7,treatment,0,,0,0
23937,7,treatment,0,,0,0
23938,7,treatment,0,,0,0
23939,7,treatment,0,,0,0
23940,7,control,0,,0,0
23941,7,treatment,0,,0,0
23942,7,control,0,,0,0
23943,7,treatment,0,,0,0
23944,7,treatment,0,,0,0
23945,7,treatment,0,,0,0
23946,7,control,0,,0,0
23947,7,treatment,0,,0,0
23948,7,treatment,0,,0,0
23949,7,treatment,0,,0,0
23950,7,control,0,,0,0
23951,7,treatment,0,,0,0
23952,7,treatment,0,,0,0
23953,7,control,0,,0,0
23954,7,treatment,0,,0,0
23955,7,control,0,,0,0
23956,7,control,1,66.78,0,0
23957,7,control,0,,0,0
23958,7,treatment,0,,0,0
23959,7,control,0,,0,0
23960,7,treatment,0,,0,0
23961,7,treatment,0,,0,0
23962,7,control,0,,0,0
23963,7,treatment,0,,0,0
23964,7,control,0,,0,0
23965,7,treatment,0,,0,0
23966,7,treatment,0,,0,0
23967,7,treatment,0,,0,0
23968,7,control,0,,0,0
23969,7,treatment,0,,0,0
23970,7,control,0,,0,0
23971,7,control,0,,0,0
23972,7,control,0,,0,0
23973,7,treatment,0,,0,0
23974,7,treatment,0,,0,0
23975,7,control,0,,0,0
23976,7,control,0,,0,0
23977,7,control,0,,0,0
23978,7,treatment,0,,0,0
23979,7,treatment,0,,0,0
23980,7,control,0,,0,0
23981,7,control,0,,0,0
23982,7,treatment,0,,0,0
23983,7,control,0,,0,0
23984,7,treatment,0,,0,0
23985,7,treatment,0,,0,0
23986,7,control,0,,0,0
23987,7,control,0,,0,0
23988,7,treatment,0,,0,0
23989,7,control,0,,0,0
23990,7,treatment,1,61.12,0,0
23991,7,treatment,0,,0,0
23992,7,treatment,0,,0,0
23993,7,control,0,,0,0
23994,7,control,0,,0,0
23995,7,treatment,0,,0,0
23996,7,treatment,0,,0,0
23997,7,control,0,,0,0
23998,7,treatment,0,,0,0
23999,7,treatment,0,,0,0
24000,7,treatment,1,111.7,0,0
24001,7,control,0,,0,0
24002,7,control,0,,0,0
24003,7,treatment,0,,0,0
24004,7,treatment,0,,0,0
24005,7,treatment,0,,0,0
24006,7,treatment,0,,0,0
24007,7,treatment,0,,0,0
24008,7,control,1,67.87,0,0
24009,7,control,0,,0,0
24010,7,treatment,0,,0,0
24011,7,control,1,12.65,0,0
24012,7,treatment,0,,0,0
24013,7,control,0,,0,0
24014,7,control,0,,0,0
24015,7,treatment,0,,0,0
24016,7,treatment,0,,0,0
24017,7,treatment,0,,0,0
24018,7,treatment,0,,0,0
24019,7,control,0,,0,0
24020,7,control,0,,0,0
24021,7,treatment,0,,0,0
24022,7,treatment,0,,0,0
24023,7,control,0,,0,0
24024,7,treatment,0,,0,0
24025,7,control,0,,0,0
24026,7,control,0,,0,0
24027,7,control,0,,0,0
24028,7,control,0,,0,0
24029,7,control,0,,0,0
24030,7,treatment,0,,0,0
24031,7,control,0,,0,0
24032,7,treatment,0,,0,0
24033,7,treatment,0,,0,0
24034,7,treatment,0,,0,0
24035,7,control,0,,0,0
24036,7,control,0,,0,0
24037,7,control,0,,0,0
24038,7,treatment,0,,0,0
24039,7,control,0,,0,0
24040,7,control,1,106.7,0,0
24041,7,treatment,1,91.51,0,0
24042,7,treatment,0,,0,0
24043,7,control,0,,0,0
24044,7,treatment,0,,0,0
24045,7,control,0,,0,0
24046,7,control,0,,0,0
24047,7,control,0,,0,0
24048,7,treatment,0,,0,0
24049,7,treatment,0,,0,0
24050,7,treatment,0,,0,0
24051,7,control,0,,0,0
24052,7,treatment,1,85.46,0,0
24053,7,control,0,,0,0
24054,7,control,0,,0,0
24055,7,control,1,83.75,0,0
24056,7,treatment,0,,0,0
24057,7,treatment,0,,0,0
24058,7,control,0,,0,0
24059,7,control,1,63.68,0,0
24060,7,control,0,,0,0
24061,7,treatment,0,,0,0
24062,7,control,0,,0,0
24063,7,control,0,,0,0
24064,7,treatment,0,,0,0
24065,7,treatment,0,,0,0
24066,7,control,0,,0,0
24067,7,treatment,0,,0,0
24068,7,control,0,,0,0
24069,7,control,0,,0,0
24070,7,control,0,,0,0
24071,7,control,0,,0,0
24072,7,treatment,0,,0,0
24073,7,control,0,,0,0
24074,7,treatment,0,,0,0
24075,7,control,0,,0,0
24076,7,treatment,0,,0,0
24077,7,treatment,0,,0,0
24078,7,control,0,,0,0
24079,7,control,0,,0,0
24080,7,treatment,0,,0,0
24081,7,control,0,,0,0
24082,7,control,0,,0,0
24083,7,treatment,0,,0,0
24084,7,control,0,,0,0
24085,7,treatment,0,,0,0
24086,7,treatment,1,68.76,0,0
24087,7,control,0,,0,0
24088,7,treatment,0,,0,0
24089,7,control,0,,0,0
24090,7,control,0,,0,0
24091,7,treatment,0,,0,0
24092,7,treatment,0,,0,0
24093,7,treatment,0,,0,0
24094,7,control,0,,0,0
24095,7,control,0,,0,0
24096,7,treatment,1,73.63,0,0
24097,7,control,0,,0,0
24098,7,treatment,0,,0,0
24099,7,control,1,47.91,0,0
24100,7,treatment,0,,0,0
24101,7,control,0,,0,0
24102,7,control,0,,0,0
24103,7,control,1,64.48,0,0
24104,7,treatment,0,,0,1
24105,7,treatment,0,,0,0
24106,7,control,0,,0,0
24107,7,treatment,0,,0,0
24108,7,control,0,,0,0
24109,7,control,0,,0,0
24110,7,control,0,,0,0
24111,7,control,0,,0,0
24112,7,control,0,,0,0
24113,7,control,0,,0,0
24114,7,treatment,0,,0,0
24115,7,control,0,,0,0
24116,7,control,0,,0,0
24117,7,treatment,0,,0,0
24118,7,control,0,,0,0
24119,7,control,0,,0,0
24120,7,control,0,,0,0
24121,7,control,0,,0,0
24122,7,treatment,0,,0,0
24123,7,treatment,0,,0,0
24124,7,treatment,0,,0,0
24125,7,control,0,,0,0
24126,7,treatment,0,,0,0
24127,7,treatment,0,,0,0
24128,7,control,0,,0,0
24129,7,treatment,0,,0,0
24130,7,control,1,129.4,0,0
24131,7,treatment,0,,0,0
24132,7,control,0,,0,0
24133,7,control,0,,0,0
24134,7,treatment,0,,0,0
24135,7,control,0,,0,0
24136,7,treatment,0,,0,0
24137,7,treatment,0,,0,0
24138,7,control,1,43.73,0,0
24139,7,control,0,,0,0
24140,7,control,0,,0,0
24141,7,control,0,,0,0
24142,7,control,1,39.42,0,0
24143,7,treatment,0,,0,0
24144,7,control,1,27.02,0,0
24145,7,treatment,0,,0,0
24146,7,control,0,,0,0
24147,7,treatment,0,,0,0
24148,7,control,0,,0,0
24149,7,control,0,,0,0
24150,7,control,0,,0,0
24151,7,treatment,0,,0,0
24152,7,treatment,0,,0,0
24153,7,treatment,0,,0,0
24154,7,control,0,,0,0
24155,7,treatment,0,,0,0
24156,7,treatment,0,,0,0
24157,7,control,0,,0,0
24158,7,treatment,0,,0,0
24159,7,treatment,0,,0,0
24160,7,treatment,0,,0,0
24161,7,control,0,,0,0
24162,7,treatment,0,,0,0
24163,7,control,0,,0,0
24164,7,control,0,,0,0
24165,7,control,0,,0,0
24166,7,treatment,0,,0,0
24167,7,treatment,0,,0,0
24168,7,control,0,,0,0
24169,7,control,0,,0,0
24170,7,control,0,,0,0
24171,7,treatment,0,,0,0
24172,7,treatment,0,,0,0
24173,7,control,0,,0,0
24174,7,treatment,0,,0,0
24175,7,control,0,,0,0
24176,7,treatment,0,,0,0
24177,7,treatment,0,,0,0
24178,7,treatment,0,,0,0
24179,7,control,0,,0,0
24180,7,treatment,0,,0,0
24181,7,control,0,,0,0
24182,7,treatment,0,,0,0
24183,7,control,0,,0,0
24184,7,control,0,,0,0
24185,7,treatment,0,,0,0
24186,7,control,0,,0,0
24187,7,control,0,,0,0
24188,7,control,0,,0,0
24189,7,treatment,0,,0,0
24190,7,control,0,,0,0
24191,7,treatment,0,,0,0
24192,7,treatment,0,,0,0
24193,7,treatment,0,,0,0
24194,7,control,0,,0,0
24195,7,control,0,,0,0
24196,7,treatment,1,75.92,0,0
24197,7,control,0,,0,0
24198,7,treatment,0,,0,0
24199,7,control,0,,0,0
24200,7,control,0,,0,0
24201,7,control,0,,0,0
24202,7,control,0,,0,0
24203,7,treatment,1,96.05,0,0
24204,7,control,0,,0,0
24205,7,control,1,50.01,0,0
24206,7,treatment,0,,0,0
24207,7,control,0,,0,0
24208,7,treatment,0,,0,0
24209,7,control,0,,0,0
24210,7,treatment,0,,0,0
24211,7,control,0,,0,0
24212,7,treatment,0,,0,0
24213,7,control,0,,0,0
24214,7,control,0,,0,0
24215,7,control,0,,0,0
24216,7,treatment,0,,0,0
24217,7,control,0,,0,0
24218,7,control,0,,0,0
24219,7,treatment,0,,0,0
24220,7,control,0,,0,0
24221,7,treatment,0,,0,0
24222,7,treatment,0,,0,1
24223,7,control,0,,0,0
24224,7,treatment,0,,0,0
24225,7,control,0,,0,0
24226,7,control,0,,0,0
24227,7,control,1,70.88,0,0
24228,7,treatment,0,,0,0
24229,7,treatment,0,,0,0
24230,7,control,0,,0,0
24231,7,control,0,,0,0
24232,7,treatment,0,,0,0
24233,7,treatment,0,,0,0
24234,7,control,0,,0,0
24235,7,control,0,,0,0
24236,7,treatment,0,,0,0
24237,7,treatment,0,,0,0
24238,7,control,0,,0,0
24239,7,treatment,0,,0,0
24240,7,treatment,0,,0,0
24241,7,control,0,,0,0
24242,7,control,0,,0,0
24243,7,control,0,,0,0
24244,7,treatment,0,,0,0
24245,7,treatment,0,,0,0
24246,7,control,0,,0,0
24247,7,treatment,0,,0,0
24248,7,treatment,0,,0,0
24249,7,control,0,,0,0
24250,7,treatment,0,,0,0
24251,7,treatment,0,,0,0
24252,7,treatment,0,,0,0
24253,7,control,0,,0,0
24254,7,control,0,,0,0
24255,7,treatment,0,,0,0
24256,7,treatment,0,,0,0
24257,7,treatment,0,,0,0
24258,7,treatment,0,,0,0
24259,7,control,0,,0,0
24260,7,control,0,,0,0
24261,7,treatment,0,,0,0
24262,7,treatment,1,63.5,0,0
24263,7,treatment,0,,0,0
24264,7,treatment,0,,0,0
24265,7,treatment,0,,0,0
24266,7,control,0,,0,0
24267,7,control,0,,0,0
24268,7,treatment,0,,0,0
24269,7,control,0,,0,0
24270,7,control,0,,0,0
24271,7,treatment,0,,0,0
24272,7,control,0,,0,0
24273,7,treatment,0,,0,0
24274,7,treatment,0,,0,0
24275,7,control,0,,0,0
24276,7,treatment,0,,0,0
24277,7,treatment,0,,0,0
24278,7,treatment,0,,0,0
24279,7,treatment,1,32.96,0,0
24280,7,treatment,0,,0,0
24281,7,treatment,0,,0,0
24282,7,control,0,,0,0
24283,7,treatment,0,,0,0
24284,7,control,0,,0,0
24285,7,treatment,0,,0,0
24286,7,treatment,0,,0,0
24287,7,control,0,,0,0
24288,7,treatment,0,,0,0
24289,7,treatment,0,,0,0
24290,7,control,0,,0,0
24291,7,treatment,0,,0,0
24292,7,control,1,94.75,0,0
24293,7,treatment,0,,0,0
24294,7,control,0,,0,0
24295,7,treatment,0,,0,0
24296,7,control,0,,0,0
24297,7,treatment,0,,0,0
24298,7,control,0,,0,0
24299,7,treatment,0,,0,0
24300,7,treatment,0,,0,0
24301,7,control,0,,0,0
24302,7,treatment,1,55.05,0,0
24303,7,treatment,0,,0,0
24304,7,treatment,0,,0,0
24305,7,treatment,0,,0,0
24306,7,treatment,0,,0,0
24307,7,treatment,1,90.19,1,0
24308,7,treatment,0,,0,0
24309,7,treatment,0,,0,0
24310,7,control,1,72.84,0,0
24311,7,control,0,,0,1
24312,7,control,0,,0,0
24313,7,treatment,0,,0,0
24314,7,treatment,0,,0,0
24315,7,treatment,1,46.32,0,0
24316,7,treatment,0,,0,0
24317,7,treatment,0,,0,0
24318,7,treatment,0,,0,0
24319,7,treatment,0,,0,0
24320,7,control,0,,0,0
24321,7,control,0,,0,0
24322,7,treatment,0,,0,0
24323,7,control,0,,0,0
24324,7,treatment,0,,0,0
24325,7,control,0,,0,0
24326,7,control,0,,0,0
24327,7,treatment,0,,0,0
24328,7,control,0,,0,0
24329,7,control,0,,0,0
24330,7,control,0,,0,0
24331,7,control,1,36.68,0,0
24332,7,treatment,0,,0,0
24333,7,treatment,0,,0,0
24334,7,treatment,0,,0,0
24335,7,control,0,,0,0
24336,7,treatment,0,,0,0
24337,7,control,0,,0,0
24338,7,treatment,0,,0,0
24339,7,treatment,0,,0,0
24340,7,treatment,0,,0,0
24341,7,treatment,0,,0,0
24342,7,treatment,0,,0,0
24343,7,treatment,1,42.15,0,0
24344,7,treatment,0,,0,0
24345,7,treatment,0,,0,0
24346,7,treatment,0,,0,0
24347,7,control,0,,0,0
24348,7,control,0,,0,0
24349,7,treatment,0,,0,0
24350,7,control,0,,0,0
24351,7,control,0,,0,0
24352,7,control,0,,0,0
24353,7,treatment,0,,0,0
24354,7,treatment,0,,0,0
24355,7,control,1,26.43,0,0
24356,7,treatment,0,,0,0
24357,7,control,0,,0,0
24358,7,treatment,0,,0,0
24359,7,treatment,0,,0,0
24360,7,control,1,55.7,0,0
24361,7,treatment,0,,0,0
24362,7,treatment,0,,0,0
24363,7,treatment,0,,0,0
24364,7,treatment,0,,0,0
24365,7,treatment,0,,0,0
24366,7,control,0,,0,0
24367,7,control,0,,0,0
24368,7,treatment,0,,0,0
24369,7,control,0,,0,0
24370,7,treatment,0,,0,0
24371,7,control,0,,0,0
24372,7,control,0,,0,0
24373,7,control,0,,0,0
24374,7,control,0,,0,0
24375,7,treatment,0,,0,0
24376,7,treatment,0,,0,0
24377,7,treatment,0,,0,0
24378,7,control,0,,0,0
24379,7,treatment,0,,0,0
24380,7,control,1,68.9,0,0
24381,7,control,0,,0,0
24382,7,treatment,0,,0,0
24383,7,control,0,,0,0
24384,7,treatment,0,,0,0
24385,7,control,0,,0,0
24386,7,control,0,,0,1
24387,7,treatment,0,,0,0
24388,7,treatment,0,,0,0
24389,7,control,0,,0,0
24390,7,treatment,0,,0,0
24391,7,treatment,0,,0,1
24392,7,control,0,,0,0
24393,7,treatment,0,,0,0
24394,7,treatment,1,22.51,0,0
24395,7,treatment,1,46.41,0,0
24396,7,control,0,,0,0
24397,7,treatment,0,,0,0
24398,7,treatment,0,,0,0
24399,7,control,0,,0,0
24400,7,treatment,0,,0,0
24401,7,control,0,,0,0
24402,7,treatment,0,,0,0
24403,7,treatment,0,,0,0
24404,7,control,0,,0,0
24405,7,control,0,,0,0
24406,7,control,0,,0,0
24407,7,control,0,,0,0
24408,7,treatment,0,,0,0
24409,7,treatment,0,,0,0
24410,7,control,0,,0,0
24411,7,control,0,,0,0
24412,7,treatment,0,,0,0
24413,7,control,0,,0,0
24414,7,treatment,0,,0,0
24415,7,treatment,0,,0,0
24416,7,control,0,,0,0
24417,7,treatment,1,85.09,0,0
24418,7,control,0,,0,0
24419,7,control,0,,0,0
24420,7,control,0,,0,0
24421,7,treatment,0,,0,0
24422,7,treatment,0,,0,0
24423,7,control,0,,0,0
